0.17202764749527,0.32385212182999,0.15366466343403,0.21683040261269,0.77484983205795
0.17838867008686,0.35336098074913,0.08047516644001,0.11894113570452,0.71880251169205
0.11782725155354,0.17883364856243,0.12339988350868,0.23389792442322,0.69955933094025
0.33188703656197,0.45961329340935,0.18276795744896,0.32220095396042,0.77179253101349
0.25503098964691,0.20202557742596,0.18665713071823,0.14050935208797,0.74448251724243
0.41341623663902,0.37665063142776,0.058365147560835,0.14274615049362,0.87072664499283
0.28398883342743,0.25383716821671,0.056035976856947,0.13736087083817,0.8110054731369
0.19590897858143,0.29682925343513,0.093617297708988,0.097800903022289,0.78454500436783
0.208640858531,0.27065306901932,0.085364229977131,0.14170402288437,0.79530823230743
0.2648706138134,0.25389766693115,0.095776788890362,0.14217966794968,0.76537108421326
0.11769730597734,0.26805475354195,0.10044974833727,0.16807048022747,0.79489433765411
0.29581323266029,0.19449973106384,0.10017481446266,0.12821853160858,0.76549935340881
0.256123483181,0.35119843482971,0.1288326382637,0.10090182721615,0.78291499614716
0.19259965419769,0.28124189376831,0.10812196135521,0.11619509756565,0.70890063047409
0.20663960278034,0.31728875637054,0.12735484540462,0.16801618039608,0.79903823137283
0.12297675013542,0.27006480097771,0.091929517686367,0.13460701704025,0.79639047384262
0.37672352790833,0.19468694925308,0.076341822743416,0.12449107319117,0.77080070972443
0.28615048527718,0.36763152480125,0.24278897047043,0.14776700735092,0.74896556138992
0.12010706216097,0.23614183068275,0.058498211205006,0.18207089602947,0.75655287504196
0.12965577840805,0.21467685699463,0.29232743382454,0.20424424111843,0.81155037879944
0.33954292535782,0.27499946951866,0.16803324222565,0.19246511161327,0.74271029233932
0.28934529423714,0.26635071635246,0.077800236642361,0.12198507785797,0.8332411646843
0.11181353777647,0.38602915406227,0.11299227178097,0.1108241006732,0.69157075881958
0.21376290917397,0.28927907347679,0.095858685672283,0.18739019334316,0.79979580640793
0.30422756075859,0.50252622365952,0.075157478451729,0.18118990957737,0.81500655412674
0.13205866515636,0.24344108998775,0.36278787255287,0.1698010712862,0.75464910268784
0.10049033910036,0.29395389556885,0.24508020281792,0.16851343214512,0.70382022857666
0.3672998547554,0.21203826367855,0.051784742623568,0.13714511692524,0.80367279052734
0.12532860040665,0.29792675375938,0.15720768272877,0.13828776776791,0.77194100618362
